start_node,relation,end_node
POI/322703,PLA,Area/79
POI/322704,PLA,Area/79
POI/322706,PLA,Area/79
POI/322707,PLA,Area/79
POI/322708,PLA,Area/79
POI/322709,PLA,Area/79
POI/322710,PLA,Area/79
POI/322711,PLA,Area/79
POI/322712,PLA,Area/79
POI/322713,PLA,Area/79
POI/322714,PLA,Area/79
POI/322716,PLA,Area/79
POI/322717,PLA,Area/79
POI/322718,PLA,Area/79
POI/322719,PLA,Area/79
POI/322720,PLA,Area/79
POI/322721,PLA,Area/79
POI/322722,PLA,Area/79
POI/322723,PLA,Area/79
POI/322724,PLA,Area/79
POI/322725,PLA,Area/79
POI/322726,PLA,Area/79
POI/322727,PLA,Area/79
POI/322728,PLA,Area/79
POI/322729,PLA,Area/79
POI/322730,PLA,Area/79
POI/322731,PLA,Area/79
POI/322732,PLA,Area/79
POI/322733,PLA,Area/79
POI/322734,PLA,Area/79
POI/322735,PLA,Area/79
POI/322736,PLA,Area/79
POI/322737,PLA,Area/79
POI/322738,PLA,Area/79
POI/322739,PLA,Area/79
POI/322740,PLA,Area/79
POI/322741,PLA,Area/79
POI/322742,PLA,Area/79
POI/322743,PLA,Area/79
POI/322746,PLA,Area/79
POI/322747,PLA,Area/79
POI/322748,PLA,Area/79
POI/322749,PLA,Area/79
POI/322750,PLA,Area/79
POI/322751,PLA,Area/79
POI/322752,PLA,Area/79
POI/322753,PLA,Area/79
POI/322754,PLA,Area/79
POI/322755,PLA,Area/79
POI/322756,PLA,Area/79
POI/322757,PLA,Area/79
POI/322758,PLA,Area/79
POI/322759,PLA,Area/79
POI/322760,PLA,Area/79
POI/322761,PLA,Area/79
POI/322762,PLA,Area/79
POI/322763,PLA,Area/79
POI/322764,PLA,Area/79
POI/322765,PLA,Area/79
POI/322766,PLA,Area/79
POI/322768,PLA,Area/79
POI/322769,PLA,Area/79
POI/322770,PLA,Area/79
POI/322771,PLA,Area/79
POI/322773,PLA,Area/79
POI/322774,PLA,Area/79
POI/322775,PLA,Area/79
POI/322776,PLA,Area/79
POI/322778,PLA,Area/79
POI/322779,PLA,Area/79
POI/322780,PLA,Area/79
POI/322781,PLA,Area/79
POI/322782,PLA,Area/79
POI/322783,PLA,Area/79
POI/322784,PLA,Area/79
POI/322785,PLA,Area/79
POI/322786,PLA,Area/79
POI/322787,PLA,Area/79
POI/322788,PLA,Area/79
POI/322789,PLA,Area/79
POI/322790,PLA,Area/79
POI/322791,PLA,Area/79
POI/322792,PLA,Area/79
POI/322793,PLA,Area/79
POI/322795,PLA,Area/79
POI/322796,PLA,Area/79
POI/322797,PLA,Area/79
POI/322798,PLA,Area/79
POI/322799,PLA,Area/79
POI/322800,PLA,Area/79
POI/322801,PLA,Area/79
POI/322802,PLA,Area/79
POI/322803,PLA,Area/79
POI/322804,PLA,Area/79
POI/322805,PLA,Area/79
POI/322806,PLA,Area/79
POI/322807,PLA,Area/79
POI/322808,PLA,Area/79
POI/322809,PLA,Area/79
POI/322810,PLA,Area/79
POI/322811,PLA,Area/79
POI/322812,PLA,Area/79
POI/322813,PLA,Area/79
POI/322814,PLA,Area/79
POI/322815,PLA,Area/79
POI/322816,PLA,Area/79
POI/322817,PLA,Area/79
POI/322818,PLA,Area/79
POI/322819,PLA,Area/79
POI/322820,PLA,Area/79
POI/322821,PLA,Area/79
POI/322822,PLA,Area/79
POI/322823,PLA,Area/79
POI/322824,PLA,Area/79
POI/322825,PLA,Area/79
POI/322826,PLA,Area/79
POI/322827,PLA,Area/79
POI/322828,PLA,Area/79
POI/322829,PLA,Area/79
POI/322830,PLA,Area/79
POI/322831,PLA,Area/79
POI/322832,PLA,Area/79
POI/322833,PLA,Area/79
POI/322834,PLA,Area/79
POI/322835,PLA,Area/79
POI/322836,PLA,Area/79
POI/322837,PLA,Area/79
POI/322838,PLA,Area/79
POI/322839,PLA,Area/79
POI/322840,PLA,Area/79
POI/322841,PLA,Area/79
POI/322842,PLA,Area/79
POI/322843,PLA,Area/79
POI/322845,PLA,Area/79
POI/322846,PLA,Area/79
POI/322925,PLA,Area/234
POI/322926,PLA,Area/234
POI/322927,PLA,Area/234
POI/322928,PLA,Area/234
POI/322929,PLA,Area/234
POI/322930,PLA,Area/234
POI/322931,PLA,Area/234
POI/322932,PLA,Area/234
POI/322961,PLA,Area/234
POI/322967,PLA,Area/234
POI/322972,PLA,Area/234
POI/322977,PLA,Area/234
POI/322978,PLA,Area/234
POI/322979,PLA,Area/234
POI/322982,PLA,Area/234
POI/322993,PLA,Area/234
POI/323003,PLA,Area/234
POI/323004,PLA,Area/234
POI/323010,PLA,Area/234
POI/323011,PLA,Area/234
POI/323017,PLA,Area/234
POI/323019,PLA,Area/234
POI/323292,PLA,Area/196
POI/326152,PLA,Area/108
POI/326153,PLA,Area/108
POI/326154,PLA,Area/108
POI/326157,PLA,Area/108
POI/326158,PLA,Area/108
POI/326159,PLA,Area/108
POI/326160,PLA,Area/108
POI/326161,PLA,Area/108
POI/326162,PLA,Area/108
POI/326163,PLA,Area/108
POI/326164,PLA,Area/108
POI/326165,PLA,Area/108
POI/326166,PLA,Area/108
POI/326167,PLA,Area/108
POI/326168,PLA,Area/108
POI/326169,PLA,Area/108
POI/326173,PLA,Area/108
POI/326188,PLA,Area/108
POI/326190,PLA,Area/108
POI/326191,PLA,Area/108
POI/326204,PLA,Area/108
POI/326217,PLA,Area/108
POI/326246,PLA,Area/108
POI/326263,PLA,Area/108
POI/326267,PLA,Area/108
POI/326273,PLA,Area/108
POI/326274,PLA,Area/108
POI/326275,PLA,Area/108
POI/326276,PLA,Area/108
POI/326277,PLA,Area/108
POI/326278,PLA,Area/108
POI/326279,PLA,Area/108
POI/326280,PLA,Area/108
POI/326281,PLA,Area/108
POI/326282,PLA,Area/108
POI/326283,PLA,Area/108
POI/326285,PLA,Area/108
POI/326296,PLA,Area/108
POI/326300,PLA,Area/108
POI/326301,PLA,Area/108
POI/326302,PLA,Area/108
POI/326303,PLA,Area/108
POI/326304,PLA,Area/108
POI/326305,PLA,Area/108
POI/326306,PLA,Area/108
POI/326325,PLA,Area/108
POI/326326,PLA,Area/108
POI/326327,PLA,Area/108
POI/326328,PLA,Area/108
POI/326329,PLA,Area/108
POI/326366,PLA,Area/108
POI/326375,PLA,Area/108
POI/326390,PLA,Area/108
POI/326391,PLA,Area/108
POI/326392,PLA,Area/108
POI/326408,PLA,Area/108
POI/326409,PLA,Area/108
POI/326410,PLA,Area/108
POI/326421,PLA,Area/108
POI/326424,PLA,Area/108
POI/326433,PLA,Area/108
POI/326438,PLA,Area/108
POI/326443,PLA,Area/108
POI/326449,PLA,Area/108
POI/326452,PLA,Area/108
POI/326456,PLA,Area/108
POI/326460,PLA,Area/108
POI/326461,PLA,Area/108
POI/326464,PLA,Area/108
POI/326467,PLA,Area/108
POI/326470,PLA,Area/108
POI/326471,PLA,Area/108
POI/326474,PLA,Area/108
POI/326476,PLA,Area/108
POI/326477,PLA,Area/108
POI/326478,PLA,Area/108
POI/326479,PLA,Area/108
POI/326482,PLA,Area/108
POI/326485,PLA,Area/108
POI/326516,PLA,Area/108
POI/326517,PLA,Area/108
POI/326520,PLA,Area/108
POI/326525,PLA,Area/108
POI/326529,PLA,Area/108
POI/326533,PLA,Area/108
POI/326560,PLA,Area/108
POI/326561,PLA,Area/108
POI/326567,PLA,Area/108
POI/326568,PLA,Area/108
POI/326584,PLA,Area/108
POI/326595,PLA,Area/108
POI/326597,PLA,Area/108
POI/326598,PLA,Area/108
POI/326599,PLA,Area/108
POI/326607,PLA,Area/108
POI/326638,PLA,Area/108
POI/326640,PLA,Area/108
POI/326642,PLA,Area/108
POI/326665,PLA,Area/123
POI/326749,PLA,Area/29
POI/326753,PLA,Area/29
POI/326775,PLA,Area/29
POI/326776,PLA,Area/29
POI/326777,PLA,Area/29
POI/326793,PLA,Area/123
POI/326794,PLA,Area/29
POI/326807,PLA,Area/29
POI/326819,PLA,Area/123
POI/326827,PLA,Area/123
POI/326828,PLA,Area/123
POI/326831,PLA,Area/123
POI/326832,PLA,Area/123
POI/326833,PLA,Area/123
POI/326834,PLA,Area/123
